,0
Navoximod,0.0590575461454519
Etelcalcetide (hydrochloride),-0.02182589010349126
GLPG0974,0.00399978755939864
Gemilukast,0.05012501937302966
4-CPA,0.01630107627629927
Nepinalone (hydrochloride),0.05380148937276273
Decoglurant,0.02728553982805554
Islatravir,-0.09813596469155328
E1210,0.01271500364269468
Carcainium (chloride),0.038485936474390865
PCO371,-0.020526527404437396
MK-0941,0.041059438310367874
LAS101057,0.028535891205615404
WAY-181187,-0.02918463152224746
Elamipretide (TFA),-0.01075522017746823
Tecarfarin,0.05269629959526515
AMG 333,0.05377174497218858
Tylvalosin,-0.058844989127650335
Spinosad,-0.006336295322958837
Afoxolaner,0.07629231137949995
Dinotefuran,0.040425143333740685
Fluticasone furoate,0.037913429523613894
Lotilaner,0.0006653684648982288
Oclacitinib,0.08958638980049566
Pyriproxyfen,-0.015174747213462143
Sarolaner,-0.027363131385717655
telavancin,0.021207430137857655
Fluciclovine,0.0036301851172243164
CC-92480,-0.06223795599040417
Indoxacarb,-0.03532448310651684
Molnupiravir - QC Failure,0.026843855852406544
amyloid P-IN-1,-0.004055958491989742
Ubrogepant,-0.18316723140686228
NP-G2-044,0.008442141919120853
PTC596,-0.12804225202773067
Arimoclomol (maleate),0.023825371574963446
AB-680,-0.03140776837885872
RBN-2397,-0.025832623843845895
Deprodone propionate,-0.04151312288076906
GSK-626616,0.017035557301435668
Enarodustat,0.016198493989387646
DM4,-0.17758617873748883
PT2399,-0.04529491095376794
Dexamethasone palmitate,-0.04750434947586821
Dorzagliatin,-0.05121549217216096
TK216,-0.14384733605883948
Senaparib,-0.1141606004282699
Zotatifin,0.02135367591629404
Remogliflozin etabonate,-0.016530940538270526
SNDX-5613,-0.011637491873950547
LHF-535,-0.08964810991675552
(Rac)-Tavapadon,-0.03410434179529354
Sibofimloc,0.005768434631894538
Etripamil,-0.025358236549757416
T-1101 (tosylate),-0.14391984409859526
AMXT-1501 tetrahydrochloride,0.029025985017815285
VX-984,-0.017245776289055118
PF-06952229,0.111778535727495
ATR inhibitor 2,-0.07222976565724608
Alicapistat,-0.007928599895509455
EC5026,0.013772520887765196
E-7386,-0.10500998685711745
AZD8329,0.03478917120851262
AZD-0364,-0.031140321009312695
MSC2360844,0.0542402726387667
SSTR5 antagonist 1,0.03963545181164816
LY2922470,-0.025015273715740034
IM156,0.005491276190928183
BAY 2416964,0.00857241191615597
Zamicastat,-0.03452460514587153
AZD-7648,0.026022188614628305
PTI-428,0.06089776022480869
S55746,0.019797915708181412
Nevanimibe hydrochloride,-0.0022256398100842334
Olutasidenib,0.0423857902209016
SAR439859,-0.0030140507513301226
BMS-986165,0.0512063340788335
Selpercatinib,-0.02842427694318697
Difamilast,-0.011654401361948178
Antineoplaston A10,-0.006213455878840832
ODM-203,0.03619365795343129
Gusacitinib,-0.12315879577456247
SX-682,0.036843378108438414
9-ING-41,-0.12403257877225081
N-Acetylcysteine amide,0.052214645975009015
TAK-071,0.060023637679168615
PRI-724,-0.02736390749532168
Ligandrol,0.026073790201925726
CC-90011 (benzenesulfonate),0.020229355037057323
AB928,0.02312345804908582
BIIB068,-0.011517243392177369
DCC-3014,0.0003641894316873881
Omaciclovir,-0.013590047818489543
Tefinostat,-0.043714189120515945
ALK2-IN-1,-0.06425363874986031
SEL120-34A (monohydrochloride),-0.10270729876609391
Belvarafenib,-0.1038625282103108
USL311,-0.02314511150703804
PF 03716556,-0.05015197948039938
Triazavirin,0.008866547754710309
LTA4H-IN-1,0.03199353710249443
Nidufexor,-0.061546733374321955
Burixafor (hydrobromide),-0.02145949846080246
Filibuvir,0.015628470589343534
GSK2983559 (free acid),0.010294249878159283
IDO1-IN-5,0.030801461854826576
MDR-652,0.018858085783190804
Polymyxin B nonapeptide (TFA),9.185257163601999e-05
6-Thio-2'-Deoxyguanosine,-0.10651476636561587
CCR1 antagonist 9,-0.025944403029565185
MW-150,0.002842152175409269
Olinciguat,0.03541670433021477
Valnivudine,0.030865869250590365
Petesicatib,0.028982425866289543
Elenbecestat,-0.02697831684130338
Balovaptan,0.009670151041454932
ASP5878,-0.1494601219096474
DS-1971a,0.036917477172882435
Fosdagrocorat,-0.03657376733337117
Theliatinib,0.06473940575101778
Batabulin,-0.18329812229158063
Flesinoxan,0.021277403744958765
Belzutifan,-0.015070874644333829
Tebanicline (dihydrochloride),-0.034482404186152824
TAS4464,-0.1407530452758235
FAPI-4,-0.0072250953449435875
Saredutant,0.01464417928541251
Elexacaftor,-0.10704970961155817
Acrizanib,0.002019291669114848
Zandelisib,0.015552722291990975
MRTX1133,-0.02430487293040217
THZ531,0.02545669297084126
Pemigatinib,0.03709960654164272
AMG-397,-0.1977944491123721
AMZ30,-0.00395811025793188
meglutol,-0.04836082828653485
chromium-picolinate,-0.00633143871088861
walrycin-B,-0.03377395195751105
tannic-acid,-0.039418160051757835
BRL-44408,0.008657366192446935
3-methyl-GABA,0.042420519401789446
TEPP-46,0.03721884375665005
etifoxine,-0.04356637232818185
alpha-methylserotonin,-0.0008845705314964204
butylidenephthalide,-0.00916817300728963
SCH-51344,-0.00886935044911661
BQ-788,-0.012209773884691862
AMD-3465,-0.048830785770544234
MG-624,0.0035983574303475934
AZD8797,-0.09781922321264086
HC-067047,-0.03574495092628562
SB-452533,-0.043687002794027444
NS-19504,-0.006007315502632983
GKA-50,-0.048546672823088624
5-hydroxyectoine,0.0076136789028516585
MK-5046,0.007114334933162387
PK-44,0.004415387201808266
ceftizoxim,0.026285464310600148
PD-173212,-0.03331715920167856
Merck60,-0.12992569577673607
PNU-177864,0.010074327459911096
LDN193189,0.0036446260740290006
risedronate,0.018951747613277618
TC-I-2014,-0.03525223460430635
anagliptin,-0.018176357581463652
NHI-2,-0.054697946827114326
BRD-K05804044-001-18-5,-0.07874354773757246
DH-97,0.0037999148677001758
CCMQ,0.0070513174382380245
SM-164,-0.005996773395358586
"3,4-DCPG-(R)",-0.04673537566327748
CID-2745687,0.026143013744370308
fludrocortisone-acetate,-0.05394246890917101
AT-1015,0.03782619251426831
propyphenazone,-0.017228113617357134
YM-90709,0.008624833016536914
17-PA,-0.023666074114285198
PHP-501,-0.04145652250678172
NTRC-824,-0.02139289692583997
SB-612111,0.05402667791862739
GANT-61,0.037348626854308946
UBP-310,-0.05112240481302869
thiotepa,0.04852761555078668
S-trityl-L-cysteine,-0.15407656978526268
methantheline,0.013485065236024748
AZ-10606120,0.004741014342154261
DC-260126,0.03812104350078471
ombitasvir,0.024234099786330062
SR-2211,-0.010245206180588749
PF-429242,-0.062021449434329155
Zearalanol,0.054712700256105015
ZAMI-633,0.012497344729708855
K145,-0.03900094043888433
VU10010,0.0811366082966215
GNE-477,0.011469793991261462
S1P1-agonist-III,0.03961797717580928
ISRIB,-0.004617816561292443
daidzin,0.00883242117099228
PFI-4,0.012018129855044158
A-438079,0.0026350712392010653
zinc-undecylenate,-0.017776206980508726
trimetrexate,-0.1665992344270758
AZD9056,-0.09263684866845838
ibiglustat,-0.027116525795554135
AZD3264,-0.013592830933341822
SIB-1893,0.009138731236940176
BC-11,-0.03192489944918491
AZ-7371,0.05684392504358548
AS-252424,0.05688980309298047
NBI-98782,0.0238192738239058
ML355,0.018094335724612724
LY2857785,0.036885685293031885
pipobroman,-0.00287885177517902
anthraquinone,-0.010031448326952314
SB-297006,-0.034508087031775506
macozinone,0.013116932305451391
T-025,-0.0592371601028367
TC-G-1005,-0.03479568746901576
nastorazepide,0.006849713938895717
GSK2830371,-0.050628046496451605
APY-29,-0.06397411740455122
NDT-9513727,-0.006002413468308328
CC4,0.0624773021801702
DDD107498 (succinate),-1.3455800259733811e-05
bromebric-acid,-0.02697624762118345
ER-50891,-0.030614186793636963
clonixin,-0.06728190798985145
dexmedetomidine,-0.03255578579981522
Mps-BAY-2a,-0.2259681651048167
PAOPA,0.06828222475592248
OR-486,0.00794852109519629
iCRT-14,-0.048235480170913524
dihydroxyacetone,-0.028336589380514178
L-694247,-0.03497118960755724
undecylenic-acid,-0.03166873626516383
UK-5099,0.12074294594413311
treprostinil,0.006451832107013002
EUK-134,-0.023477844602051826
Calhex-231,0.05208901796676831
TCS-2210,0.09888913934113205
impentamine,0.02272377928477125
MK-886,-0.0005011742222851989
A-887826,0.048498124738615735
UF-010,-0.024348262439398086
ampyrone,0.029311768913801266
L-kynurenine,-0.06070228066367937
pyrantel-pamoate,-0.0045998880208796035
Kojic acid,-0.006860789496815597
NU-2058,0.08417496350023146
CJ-033466,0.05098942421379103
BMS-470539,-0.027117570969828357
"1,4-butanediol",-0.06711452642382605
BAY-2402234,0.0030791520775261417
neurodazine,-0.006838192097486046
dynole-34-2,-0.09355988665700872
GW-1100,-0.08537967032607326
R112,0.027397516498080164
AM095,0.02183757992658236
MC1568,-0.007024095826716403
NS-3623,0.06428073145112922
levcromakalim,0.029812632904184677
TMN-355,-0.060932994915631054
CINPA-1,0.010348549811276917
ML298,-0.017932224701217022
Actinonin,0.003585151003449813
LY288513,0.013727837332205037
fenebrutinib,-0.049596279108460435
GSK2110183,-0.013205453273057707
L-phenylisopropyladenosine,-0.06627746486282618
ML324,0.03515911226654956
SR-1078,0.06718676309320498
GS-967,-0.06364101530401504
MI-14,0.02213996513459977
cinnamaldehyde,0.060533071540402834
CP-640186,-0.036703863050713034
TC-G-1000,0.03590762921779564
CFI-400945,-0.1494147519367756
epigallocatechin-(-),0.009806201847100949
kartogenin,0.09685064021228872
ruboxistaurin,-0.000219418506525399
cipargamin,-0.1245165885569613
JNJ-5207852,0.043026885857934044
MK-2894,-0.038750098422234244
neuropathiazol,-0.013582043767487178
loracarbef,-0.08545588875939247
Ketotifen (fumarate) - QC Failure,-0.014596144945837242
D-157495,0.01820342325167025
4-DAMP,0.05732225728092985
BMS-906024,0.026226444400414845
TCS-OX2-29,0.039797821699043556
SCH-202676,0.022005632993245892
dalbavancin,0.007406035370993133
A-485,0.0029078357056266583
6-aminopenicillanic-acid,-0.043656169180357134
ASC-J9,-0.02185098250084243
buramate,-0.007307320426990698
JNJ-64619178,-0.15333161886827731
L-760735,-0.04997426702674415
AC-261066,-0.09358222249370705
McN-5652-(+/-),-0.040304483993834544
devazepide,0.04132494391666915
SDZ-SER-082,-0.02161403516572728
GF109203X,-0.0747107844167445
dihydrexidine,0.02078062554942021
Metarrestin,0.03784850795523744
pemirolast,-0.034973967661971625
fisetin,-0.05083952691289757
AP-18,-0.02664819662744868
VER-155008,0.057503147402178205
ammonium-perfluorocaprylate,0.016448147476809723
JHW-007,0.00584434564030812
BAY-60-6583,-0.014679737222656569
CP-471474,-0.04616496292196453
phenylmethylsulfonyl-fluoride,-0.02950944413850404
N-methylformamide,0.023831806936350855
bronopol,-0.0224947157003918
gepotidacin,-0.043579176715792124
PSNCBAM-1,0.024966707738212433
GSK-LSD-1,0.022312229073806297
EPZ020411,0.0056578496578601
CP-94253,-0.005750569176982196
GNE-7915,0.03176346418008072
CKI-7,-0.022976308682231262
TC-S-7003,-0.05276700999418649
ectoine,-0.05903282158099638
BMS-536924,-0.03560724749738506
PD-118057,-0.032984795807514185
SJ-733,-0.044928424355539676
ACT-132577,0.0403489998781644
DSM265,-0.019837263242029547
methysergide,-0.016923455040575904
ZSET1446,-0.0006492322215455503
plumbagin,0.03296789529230657
AVE-0991,-0.03126962137757488
VBY-825,-0.01222985582456461
tartaric-acid,-0.041932038059449166
GW-542573X,-0.0013981848328191962
ITX3,-0.010950297303598207
cinchonine,-0.01483867657884127
GSK1562590,0.008019455828095514
S-07662,0.059339857625797146
isopentyl-4-methoxycinnamate,0.009852265916689704
BTB06584,0.013906661357587335
OTS514,0.025659279539359297
sparteine-(+),0.03114785411602342
GK921,-0.10812952871263416
APY0201,-0.17959525752233682
SIS3,-0.034916589129710636
UAMC-00039,-0.04453213082126088
liquiritin,0.0076150453074659
L-755507,0.03893548230592217
mivobulin,-0.1967051978561509
micafungin,-0.04146357487586589
butabindide,-0.009416179238092386
KRCA-0008,0.048148913344786604
ZM-39923,0.052600823741310324
STAT3-inhibitor-VI,0.02150650020457565
cyproterone-acetate,-0.10767541780211771
DHBP,-0.09300016751125177
RN-1,0.05645655619687822
cabagin,0.01983865136252158
JNJ-27141491,-0.049354018709379374
AR-C155858,-0.03073177903179637
SF-11,0.016385833326723637
Imepitoin,0.011700288842285989
JTE-013,-0.05037279447122692
geldanamycin,-0.037104126502881835
Mps1-IN-5,-0.18913158240707725
levobetaxolol,0.020627159073341846
AMG-176,-0.07692977819254491
thymopentin,0.0321395681044115
phenyl-salicylate,-0.008126315908158951
PhiKan-083,-0.03706745236132656
Tricaine (methanesulfonate),-0.0010631149355895242
astilbin,-0.038206016135431
TC-H-106,-0.04537542560170433
merbarone,-0.04195886516730546
DSR-6434,-0.005953666472700701
methylbenzethonium-chloride,-0.1165658058720279
gallium-triquinolin-8-olate,-0.037178466952751066
PF-06651600,0.0639221449777976
NK-252,-0.0382011981401044
azaserine,0.033889394260584314
dipyrocetyl,-0.014567424605151728
BX-795,-0.08210198673013898
PHA-568487,0.05585267659297334
YM-298198-desmethyl,0.04949455584213676
FH-535,-0.0006023491599138566
JW-642,-0.005881874167265181
Y-29794,-0.05247374442397582
cefmetazole,0.03937305769133581
PIM-1-Inhibitor-2,0.0712724264710455
ligustilide,-0.03132127496974304
madrasin,0.032699994902522116
riodoxol,0.014204828962122659
etretinate,-0.0007662572130120747
TCS-21311,-0.0426310547961777
cot-inhibitor-2,-0.0976122049574993
heclin,-0.039331051917226516
WYE-687,-0.08273508658903772
LMK-235,-0.0715562478491287
WH-4-023,-0.023607896625134787
XMD8-92,-0.16839952137375122
bromindione,-0.007716412621960831
GSK2837808A,0.04181641200818546
PF-8380,0.03457666968456581
MDL-27531,0.029841334406271413
cardionogen-1,-0.012917525591386819
PF-03882845,-0.017199685949545036
SD-2590,-0.0049293873117228736
AZM-475271,0.04999046312866774
LDN-27219,-0.005520193200201455
TC-S-7006,0.006269920579344649
temefos,0.07629586205311098
YM-244769,-0.02312211231283187
sulfisomidin,0.03875121583911613
ML786,-0.07969991981059966
PCO-400,0.02840694564459185
azaguanine-8,0.05907702156057292
BAY-61-3606,-0.06847537853260764
propagermanium,-0.00836031496060712
alantolactone,-0.017868925592296473
methanesulfonyl-fluoride,-0.005785667013819687
ISX-9,0.037992442548260216
carbaril,-0.003962146691399951
TC-O-9311,0.0696231291833897
SBHA,0.04871326450898402
parethoxycaine,-0.010707155606234387
mirin,-0.04019558788040552
WAY-629,-0.03895720904419233
ON-01500,-0.19283042218173813
BMS-182874,-0.05425581613274713
isoflurophate,0.00252947736303944
ethoxyquin,-0.012401436137515492
CQS,0.003174290606632789
BMS-566419,-0.037125748301120504
UK-356618,-0.026381063091518882
I-CBP-112,-0.0856238062139818
FRAX486,0.029384169591763546
mangafodipir,-0.07337869679015131
"3,5-DHPG-(S)",-0.055663501803663896
CU-CPT-4a,-0.06657668937527071
3PO,0.060947995033109395
HTH-01-015,-0.047516810950623566
cyclopamine,0.004918434348743193
A-1120,-0.008004063415851638
YM-298198,0.04731591137881848
ICA-069673,0.020402529316290177
lifitegrast,0.01780451454564633
CHC,0.05096656634587332
bendazol,-0.022773775215193005
A-839977,-0.044122299797421605
YC-1,-0.07431576974373935
sodium-orthovanadate,-0.00877888744112337
propylparaben,0.01528578220023683
theaflavin,0.01642912423748458
CGP-78608,-0.008005204283920599
NSC-636819,0.02006609516295979
sodium-nitrite,-0.0013409315745787553
esomeprazole,0.058320013037490806
JNJ-10397049,-0.00041391200966904107
DDR1-IN-1,-0.03503683132326392
WAY-316606,-0.05992018084474598
fumonisin-B1,-0.00374339958994895
lylamine,-0.10514482601685421
clanfenur,-0.042138117544812156
9-anthracenecarboxylic-acid,0.048418349741351854
SC-51089,0.02112861531694292
SR-1664,0.033676547565744286
sitaxentan,0.003326018860844852
etifenin,-0.018221883287518285
ZLN024,0.02618962862839435
naquotinib,0.008339972725025563
HA-130,-0.042001350396867476
GNTI,0.0013747116303732183
ERK5-IN-1,-0.12086082255762393
tafluprost,-0.04502751682350868
oxaceprol,0.025933282742881168
siremadlin,-0.0007247192897045136
monocrotaline,0.03652975957536199
GW274150,0.019238488320514037
BCTC,0.02871001230989201
TY-52156,-0.03311480677710808
BAZ2-ICR,-0.04668128927712293
URMC-099,-0.12224343313846366
luzindole,0.00049198019211847
atenolol-(+),0.08374382593807783
statil,-0.004641585984206923
2-methylimidazole,-0.0004624781922162906
MRK-560,0.04860332408860989
A-987306,0.02109412795649902
GNF-7,0.061838406743719515
guanidinoethyldisulfide-bicarbonate,0.04368182741206387
XD-14,-0.06990727369274487
ML10302,0.021409452681170633
AZD0156,-0.10109840491915431
tribromoethanol,0.003717482331389484
atorvastatin,0.038515245019264024
sonepiprazole,0.023496349883085764
caroverin,0.03783122829879698
genz-123346,0.08571956556893656
IOX1,0.01842376753711322
PCI-29732,0.06632257453275538
SUN-11602,-0.06379759861092384
MJ-15,0.0005994806151276672
morantel,0.08896865193240586
CH55,-0.01753860858810004
TAK-659,-0.05421666223703608
ICA-110381,-0.04937694008246541
cis-aconitic-acid,-0.024049843291262595
tretinoin,-0.03908761897518626
SP-100030,0.02992742980094365
VU591,-0.03647447932821465
A77636,0.011066214925676755
alpha-asarone,0.046115558494200216
BLU9931,0.016790805204548304
IT1t,0.04413383269448895
AS-2444697,0.06822913786787939
UC-112,-0.10418355584621666
NS-1643,-0.006704902196897647
amifostine,-0.07745763174055484
isoquercitrin,-0.029065131193149612
hemin,-0.0024103248104799958
riboflavin-tetrabutyrate,-0.03184077473440409
L-689560,-0.06532504465055104
HM-30181,-0.016413035049377814
sucrose,-0.01062141597895002
SNG-1153,-0.0100172792649295
AMI-1,-0.013307082423201487
putrescine,0.04951810018543586
remodelin,-0.011008666136095862
DG-172,0.015324041758097847
CYM-5541,0.0012798500917812535
pitavastatin,-0.05806028378234254
melanotan-ii,0.06814285148526983
losartan,-0.029694352164248497
Ranitidine (hydrochloride),7.162521508119303e-05
ONO-8130,0.01622946025408474
A-804598,0.011118389100898027
ITX5061,7.501455927365211e-05
TC-G-1004,-0.01581821784291565
Metoprine,-0.13294965126218294
reversine,-0.14164665121444028
rauwolscine,-0.004882772427698832
furamidine,-0.1139005658041708
N-(p-amylcinnamoyl)-anthranilic-acid,-0.04785736241587104
ridinilazole,-0.04881336604686961
TCN238,-0.030249050632898414
PD-81723,0.00433895903378254
adelmidrol,0.02572618592977926
methylparaben,0.015765292885522256
cefotaxime,0.060193153559824984
MMV-390048,0.0006008741668534502
PLX647,-0.038235530230980426
A-582941,0.00292471950899001
saroglitazar,-0.05706204303578204
aminosalicylate,-0.04764579592659311
bismuth-subsalicylate,-0.022532388297768272
AG-556,-0.0141551525845427
TRAM-39,-0.0028978998628025705
GSK2606414,-0.018880941463209042
NGD-98-2,0.06872831514180504
licostinel,-0.06009583228992278
TCS-3035,-0.04441113713588175
mecysteine,0.0036006626621024967
ASP-6537,-0.09036986577594822
SDZ-220-040,-0.002381185952170988
rosuvastatin,0.06582337512807611
AT-406,0.05087866399870284
strontium-ranelate,-0.04243269248330941
BLZ945,0.004443876116990656
PF-750,-0.002058571957128138
NFKB-activation-inhibitor-II,0.005414861830035017
daminozide,0.06004315056716423
JNJ-47965567,0.04956984745707735
paeoniflorin,-0.03154991153231423
VU0360172,-0.06534570296395448
PTC-209,-0.0354149272437729
R-268712,0.11209168136988161
C11-Acetate,0.00797545940932437
2-Benzyl-4-chlorophenol,0.04420303145597934
CW-008,-0.02984119089057497
zoledronic-acid,0.004273380313075711
tinoridine,-0.02438278451624135
KHK-IN-1,-0.1183863977258169
6-Diazo-5-oxo-L-nor-Leucine - QC Failure,-0.01319842871381301
spautin-1,-0.07305686719268745
benactyzine,0.049755137260186856
LY231617,-0.03268809037982877
OR-1896,0.0026086110941889577
MK-8998,-0.039401277573990125
SGC-707,-0.002917880136896911
sparteine-(-),-0.01583116386060322
BAY-60-7550,0.012352853150491217
wortmannin,0.03263354278370526
NVP-TNKS656,0.029963201895290482
TC-SP-14,-0.022265888954405427
sobuzoxane,-0.07228575277282853
A-784168,-0.03479676941590487
zebularine,0.017602248543099223
dynasore,-0.0015967966791104688
VU152100,-0.05045925432941772
tyrphostin-AG-825,0.002316448119686467
TP-003,-0.056987533263638555
RQ-00203078,-0.05016320972487802
EIPA,-0.0008514323372999432
Bortezomib,-0.07078276651148109
ON123300,-0.13928156504753308
CC-223,-0.06145204768829926
AZD5582,-0.015594309680287272
ascomycin,-0.08455772308742496
BRD9876,-0.021820767985043437
CU-T12-9,-0.02021667292397377
Pericyazine,-0.016687646768692648
HER2-Inhibitor-1,0.03409464557203984
AI-10-49,-0.09460409402268516
MK2-IN-1,-0.05454875368579109
M8-B,0.04797749743347814
GSK2193874,0.01344460362034278
K-Ras(G12C)-inhibitor-12,0.06950370903971984
delafloxacin,0.025839707687375205
CCT-031374,0.01786719529791765
sinefungin,-0.0813152825061288
SU16f,0.022639307447691354
Ro-67-7476,-0.02403039184743947
YIL-781,-0.06228790871274962
EI1,0.025849383710641077
kasugamycin,-0.002939221050676216
S63845,-0.07356245558817387
catharanthine,0.010433910879534788
PF-04885614,0.01625862227893133
cysteamine,-0.01712899266424686
OF-1,-0.06540015381362758
imatinib,-0.026354504566865396
ML218,-0.05505389101092963
PD-166285,-0.05094374479622975
lusutrombopag,0.014097024473424197
NS-5806,-0.051305839301920786
OICR-9429,0.006461245703413611
pyrintegrin,-0.16650562321422624
carbarsone,0.0991735564112838
Mps1-IN-1,0.049616651120854935
tolonium,-0.16633809838890537
SU9516,-0.12887608603465683
DR-2313,0.07221539781542397
tucidinostat,-0.06961653073783941
pindolol-(-),0.0065983386559205935
BHQ,0.029264516218619745
exo-IWR-1,-0.015612350624456076
Imazodan,-0.04105468537223909
nifedipine,0.032324237643841736
S4,-0.026591595443016043
calcium-levofolinate,0.006785116601400027
deferasirox,-0.05255288203050493
PD-161570,-0.04525765832726908
CPI-169,0.036650633658323474
ferrostatin-1,0.0069444573581745874
GSK2881078,-0.03774034217585557
API-1,-0.1818428091841882
savolitinib,0.004298336952509223
cot-inhibitor-1,-0.006666338436896241
CB-103,0.020615120315736524
A-939572,-0.10813794889790622
SAG,-0.01737605168419119
cefazolin,-0.017889418460961946
SA-47,0.019035155089500468
acrylate,0.04070423426031625
threo-2-methylisocitrate-(DL),0.0032842809932270515
potassium-iodide,-0.02638005170525487
sodium-dodecyl-sulfate,0.028029823156788283
pamabrom,0.04018389652436843
ethanolamine-oleate,0.08123445553565325
lasofoxifene,-0.029039785699570775
