,0
aticaprant,0.05134711597582759
VLX1570,0.07227645166928018
incyclinide,0.03923899606199023
minocycline,0.07060322135136249
demeclocycline,0.050316655446539245
COTI-2,0.04718720882036439
tigecycline,0.08365691898499719
methacycline,0.01957364655960199
tetracycline,0.08463028771834497
chlortetracycline,0.06982755291666996
cinobufotalin,0.05682962335256996
fucoxanthin,-0.02138005155770375
mivebresib,-0.14052782676262157
BAY1125976,0.06959948950695877
rogaratinib,0.07561637895027944
BAY-1436032,0.04837883921220738
CPI-1205,0.05167568509547881
tomivosertib,0.0632553734460309
mitoquinone,-0.23748945611843386
delpazolid,0.1024524600639422
GSK2239633A,0.05935809143571567
AQ-13,0.04071906831659601
linaprazan,0.06846894976104739
uki-1,0.03025961836979704
BFH772,-0.009360613628603777
eltanexor,-0.021130665967021796
cadazolid,-0.011077451256693861
paquinimod,0.030407217888372473
CGP-25454A,0.06977741431949223
GSK3179106,0.03348617519097008
esaxerenone,0.05235459244071161
visomitin,-0.19255696874520017
TAK-243,0.024132370510347913
fisogatinib,0.07038646976378017
FT011,0.056306767823572766
GSK2256098,0.08990419435649949
GLPG0187,0.08333099076383325
MSDC-0160,-0.007906680010137645
nicainoprol,0.053019642357040875
urolithin-A,0.03732197563339516
fosfluconazole,0.10264636735989478
IPI549,0.0036928396810270497
HT-2157,0.04313994502311106
lanabecestat,-0.020623636410949407
CXD101,-0.14625697626539988
HTHQ,0.07396134619612343
YL0919,-0.009144696433142868
PBI-4050,0.043016742858881046
futibatinib,0.05814910809111428
BGP-15,0.01527497312634256
ABX464,0.041010325140010497
bisantrene,0.05496189155895128
CEP-40783,-0.0750294945448988
MK-8617,0.06236432237591548
AZD7986,0.05780566882759633
ocaperidone,0.024048270156483663
PF-06840003,0.0858374654743601
THK5351,0.05017625176138177
T-807,-0.010749094716832214
JNJ-39758979,0.08128854163088055
CYC065,0.03372403431632527
evobrutinib,0.0736014659874586
milademetan,-0.09404277042806683
vadadustat,0.033935793015129063
iberdomide,0.044275787712829716
CFI-402257,-0.1400476525660731
GAL-021,-0.01293272913346966
bamaquimast,0.08389976130722611
trilaciclib,-0.08424001179379115
zanubrutinib,0.11386642977361001
emodepside,0.10108717298956252
iclaprim,-0.01653325305511132
LY3214996,-0.02621907991908721
MRX-2843,-0.07686553523787978
BMS-986205,0.06862249570101736
avapritinib,0.05663886481204026
GDC-0077,0.07917468186445557
GSK3326595,-0.03298926357802997
BAY-1895344,-0.007206921590069841
BMS-986158,-0.1444756935036393
roblitinib,0.020868418995523483
LXS196,0.02777685648847099
peposertib,0.0615960491853378
ilaprazole,0.0007672788886138243
pagoclone,0.043044528860578884
GSK2982772,0.034619937211764346
PRN1371,0.0357159796617279
ziritaxestat,0.13875726649562448
EDO-S101,-0.07586561730922106
veralipride,0.10833849752751858
miridesap,0.10515305159165121
AVex-73,0.05333344589813591
AVN-492,0.11777764543945983
BTK-IN-1,0.050938015956696024
CM-4620,0.07726467382437338
XL041,0.07874357231618825
selitrectinib,0.047663125928219446
CPI-444,0.04799073001231292
AZD4635,0.0059966719700554555
BT-11,0.08654490834559023
vaniprevir,0.044942341774723144
LY3200882,0.11315579847743738
repotrectinib,0.06463170832000906
zuranolone,0.03173034840078429
E7046,0.03298681464911896
AAI101,-0.0019213596541696248
LY334370,0.049135484593707666
desidustat,0.023585809265291455
CT7001,0.06155949017516651
seclidemstat,-0.16594768672879381
S-38093,0.012889587476037613
asciminib,0.004106669653746172
IDH-305,0.008003486354119292
cintirorgon,0.0648687831468777
dilmapimod,0.050005176584599374
vorasidenib,0.07305664060931119
pamiparib,-0.05389124929986297
lanifibranor,-0.0142409267034242
pyrotinib,0.11456334443437542
pocapavir,0.11256893015626668
fantofarone,-0.06388068258100023
nelotanserin,0.09114960359873604
temanogrel,0.08840463048450002
delcasertib,0.05836930915011124
larazotide-acetate,0.05267700630467685
Neu2000,0.0827602360176413
rislenemdaz,0.11829870570102229
voclosporin,0.142955829717553
pridopidine,0.06608084819334115
letrazuril,0.11363732931259274
S-3304,0.07149878118143042
ningetinib-tosylate,0.13746204160784398
asimadoline,0.06687008458365694
epristeride,0.045545253538691925
AX-024,0.120071576801233
tropifexor,0.04986959681367836
PAT-1251,0.052747295683939106
MK-4074,0.06096998737962456
GSK656,0.08484241480796607
mirogabalin-besylate,0.02758037944142185
SB-649868,0.10945768565934252
DG051,0.03732302995902247
tomeglovir,0.08940798243753395
sultiame,0.058865677579571105
gamithromycin,0.06937307713898347
NGP555,0.0754244234322559
morphothiadin,0.04725370114556603
apararenone,0.07356102789997962
padsevonil,0.13984271588352137
rosiptor,0.028865782855894775
baloxavir-marboxil,-0.0348893139191489
baloxavir,-0.0018318816839216344
mavacamten,0.09099828557023557
tapinarof,0.014675353803135274
adavivint,-0.12358339754869455
delgocitinib,0.11809064102922409
lazertinib,0.08628664158192119
rovazolac,0.036226209623145204
vecabrutinib,0.03749629628563854
licogliflozin,0.11859491672417669
nemorexant,-0.006017320155781527
risdiplam,0.07152472100359215
farampator,0.03595411412416752
ASTX660,0.09075806947098773
AZD1390,-0.009334443813078038
FLT3-IN-1,-0.07081971051686657
CA-4948,0.07118473057864987
BMS-813160,0.03640266584816315
fondaparinux,0.09126526800494959
diquafosol,0.08619263113465392
AZ7550,0.0025415668767124655
emamectin,0.097607611478177
4-(aminomethyl)benzoic-acid,-0.011578324513666622
methylbenactyzium-bromide,0.07957286297498399
glycerol-phenylbutyrate,0.11632987032562313
lucanthone,-0.06905897591160333
bromisoval,0.108508760343485
tauroglycocholate,0.04726610737554037
apronal,0.029351692273337983
hydroxocobalamin,0.06855288145798848
uprifosbuvir,0.04472603358996267
sofosbuvir-impurity-m,0.07047159405653626
AZD5153,-0.16011760088064592
cloperastine-fendizoate,0.08882230848639203
pirmenol,0.09430871268742058
acelarin,-0.09674415235042248
inarigivir,-0.06533900731492041
BAY-1251152,0.050162773445871625
methylcobalamin,0.022724697732087906
polaprezinc,0.044387232391279334
chlorphenoxamine,0.03420137291097676
ACT-709478,0.0777770284547344
omadacycline,0.11746375992951415
encorafenib,-0.02372507334685775
HOKU-81,0.05063243969702394
sodium-nitroprusside,0.04504738110023491
imidurea,0.08684220775653355
HPPH,0.03528253078078636
PF-06409577,0.022447462407663817
atractylenolide-i,0.06454797668075787
ganoderic-acid-a,0.09593294236334762
NAS-181,0.043504875071503794
SCH-221510,0.05327525437082078
efonidipine,-0.04270134771699511
TCS-2002,0.037576262627201804
NS-309,0.09903250001971559
ML213,0.06520332605143737
SSR180711,0.08788621350545353
atropine-oxide,0.07022995146890348
rosamicin,0.10020586402940379
crisdesalazine,0.09497440705872642
perfluorohexyloctane,0.07916411727011052
prisotinol,0.04763372036828817
NS-11394,0.0788657162200494
irganox-1010,0.07337534200822825
BMS-626531,0.07405510327034963
efletirizine,0.06663826492208225
sameridine,0.041683172961556346
SAM-315,0.086916174049525
lodenosine,0.02673926556318145
HBED,0.029921844958963953
WAY-255348,-0.02688450848224847
MK-0608,0.052676525321011206
convallatoxin,0.07570669734036897
pipotiazine,0.022193560000222424
E-2001,0.048834386960239694
deazaguanine,0.04774344408680689
napamezole,0.10622869003169794
tetomilast,0.009007685305122436
LY311727,0.08426063454952529
febuprol,0.0692655513510955
florifenine,0.013802706525850984
eniporide,0.06648131251578657
ICI-169369,0.09003129929087997
DSPC,-0.02999015424703034
fasoracetam,0.06777056310942972
Ro-48-6791,0.09234763239113536
RG7834,0.03659453258349934
aripiprazole-lauroxil,0.005978400246868593
JNJ-54175446,0.07310335268682586
clamikalant,0.06909803165388496
vapendavir,0.0730136043360706
KAF-156,0.04427875778020946
RV1729,0.11279396462758798
velaresol,0.03851804282209063
pirozadil,0.09036940427505202
sufugolix,0.022877992976399763
AC260584,0.13411245905418134
remetinostat,0.08289171430294752
soraprazan,0.06753436707814764
BMS-986020,0.04109536079436502
KR-33494,0.119930608906228
centanafadine,-0.025090943069588496
gefapixant,0.08300574122045785
RG7800,0.025821554280814674
BMS-986142,0.06445993859802968
PI3Kd-IN-2,0.1198077953736155
BW-348U87,-0.1815415491010086
parsaclisib,0.08601519761362049
cilofexor,0.09861274207449386
telratolimod,0.014540230007546248
RGX-104,0.015398662449347164
PF-06751979,0.08233488180005114
PRN1008,0.03755629140214464
JNJ-678,0.02861558929486052
HC-070,0.10373231655817844
thymalfasin,0.014278986373040953
ABX-1431,0.11989057596574187
PRLX-93936,0.18982646894339938
AZD3839,0.04213097710528124
monepantel,0.08570696036554482
sograzepide,-0.010413215731503193
elacytarabine,-0.02198152145959809
entasobulin,-0.050666442629566155
olumacostat-glasaretil,-0.023668999196267977
verdiperstat,0.06445670196786951
GM-1485,0.04243711163215501
GSK3117391,-0.1545528334293932
PBT-1033,0.10682969953635471
PRX-07034,0.021337499188504597
imidazoacridinone,-0.09135839780464756
S-17092,0.05334362172664597
centhaquin,0.04392174256169721
ZD-0947,0.08444066157556748
MM-206,0.023969533086286472
Ro-5263397,0.10843867345037776
CJ-13610,-0.018487756108076375
cipamfylline,0.05469110999079263
CGP-39551,0.08548403418264691
tipelukast,0.028623389564910034
pralmorelin,0.0690832817232809
val-tyr,0.10196219554376049
T-1095,0.04203717553506471
PF-02413873,0.03452501778034004
PF-4191834,-0.05969674260315526
BMS-207940,0.027283815345908336
PF-04995274,0.05705537593086516
DpC,-0.1651877491373752
PF-06273340,0.07616917553258526
ormeloxifene,0.0839529748752921
NN-DNJ,0.06570448887759991
PHA-543613,0.08664029605300588
PF-514273,0.08214357546355336
EF5,0.06256622091357764
PF-06260414,0.018331792893111522
rimeporide,0.025316771839779973
aramchol,0.08014382937852176
NB-001,0.020865564809156696
PF-06747775,0.09648892425674907
E3330,0.05482140189050404
SGS-742,0.0466298152771628
talsaclidine,0.03168303619900382
PF-06412562,0.0812613130780047
S15535,0.10981875325994392
"CP-105,696",0.07474690216279183
BMS-770767,0.03017428594918579
denopamine,0.07931751150026455
motapizone,0.00011929782266421013
etrabamine,0.04953631717613972
dapansutrile,0.02335566450204196
MK-1903,0.09127608160438018
declopramide,0.11262009067490729
nemazoline,0.09965390512165356
tinazoline,0.0332627886830889
NDD-094,0.06626118510878694
SY-640,0.125721593360243
triciribine-phosphate,0.08786753250052044
ciluprevir,0.09950035912023408
freselestat,0.05533914629574024
cangrelor,0.006532255616532643
naxagolide,0.038890629863549235
panipenem,0.07887504712634558
brincidofovir,0.04123928573071941
LP-533401,0.07060431628486132
verdinexor,0.02699984632971084
LSZ-102,0.025246225545921513
rilapladib,-0.046309282532923865
2-fluorofucose,0.032365523225699334
DOTMP,0.09218002612447984
5-fluoropyrimidine,0.09031288398882319
bevenopran,0.0313922411084828
5-octanoylsalicylic-acid,0.09155037601939271
taminadenant,0.014871757791624828
MS-424,0.10229575623313748
squaric-acid-dibutyl-ester,0.11201775978515485
TS-011,0.09744859274780569
NPS-2407,0.04423279772037018
pelrinone,0.011777792163444977
evenamide,0.11735951502119585
GSK239512,0.017719878900897972
SKLB-1028,0.14268971563215158
megestrol,0.03466636374109801
furvina,0.027493164821077075
sultamicillin,0.05453987729478436
monomethyl-fumarate,0.07240824525087663
leonurine,0.05640923644455022
alovudine,-0.023855723345668482
trabodenoson,0.07588382319413829
J147,0.05623380276073365
CORT-108297,-0.020631117044504464
KPT-9274,-0.05384623239875737
funapide,0.0553266639305093
MSDC-0602K,0.053336952586244005
DBPR-211,0.05968440238831516
AQW-051,0.10501983166628125
ST-1535,0.036978099242558723
solriamfetol,0.011904114545353886
OP-0595,0.012700966164342398
alinidine,0.09529917494634339
R-1487,0.06267213842037084
GSK356278,0.08422485465651394
PF-06305591,0.04834842093731292
sulopenem,0.03806946533239384
vedaprofen,0.006204094407516843
butaprost,0.07247639176139992
radotinib,0.027691576682070417
R-121919,0.012146401997048133
alanosine,0.05553154318131092
CP-547632,0.12513424868778442
acolbifene,0.01392310912847504
BMS-935177,0.076914670326594
LY3295668,-0.1421141895134664
HP-228,0.07334437379212602
flurbiprofen-axetil,0.11711875467140671
voruciclib,0.06373287775767637
ametantrone,-0.07397378289947835
simurosertib,-0.09230617932570115
allopurinol-riboside,0.026263086987487805
manitimus,0.09082673165547057
ABT-072,0.05611460055605694
Gln-1062,0.03665083579895287
camobucol,0.04511983863901684
NSP-805,-0.0005142474518100621
AVE-3085,0.06227700793308886
BIA-10-2474,0.11710186074452071
betamethasone-butyrate-propionate,0.0034202422451938613
nitroflurbiprofen,0.03837209830010715
apyramide,0.023826033454679565
hepsulfam,0.0008521720220284471
parcetasal,0.0684760203527904
estradiol-3-O-sulfamate,-0.017922108768634402
lusaperidone,0.044380437994526276
nuvenzepine,0.0364963783540665
lintopride,0.0987332275356149
HSR6071,0.06186132526669654
YS-201,0.09522571688009275
KME-4,0.10582246244046199
CI-953,0.12284641272123928
NCX-1015,-0.022789796891221927
PF-06873600,-0.13399786829944801
inarigivir-soproxil,0.025707210647003032
INX-08189,0.04934799221252529
talaporfin,0.08662861384054801
amenamevir,0.09868289046825052
acetylspiramycin,0.048109676719572364
alpha-glucosyl-hesperidin,0.08830437170314386
TP-3654,0.09578525302752619
tulrampator,0.049417669798814436
ripretinib,0.04670380020514982
TEN-010,-0.09272018125185276
FK-409,0.07224101563968172
CCT196969,-0.13387082781056517
KM-0118,0.08702792965870304
CK-101,0.07288470985047285
salvianolic-acid-A,0.05308186022812831
WP921,0.05408279052540155
LY2828360,0.042789140559860786
MIK665,-0.10346397652590533
AZD5991,-0.125371478246506
PF-06928215,0.045083488656663145
scabertopin,-0.018564932287027547
radiprodil,0.08332376058312611
levamlodipine,0.05537074179061506
AUT-1,0.03961676621716072
BAY-8002,-0.016559937118964557
calcitonin,0.05401258175895324
H-151,0.028040694913752023
guancydine,0.03673613401835276
CycLuc1,0.03915650503905363
PZ-2891,0.07398859284707364
DIM-C-pPhCO2Me,-0.07300407569991961
VL285,0.003953878585299249
A-381393,0.056464091707937855
SBI-115,0.05168426358272584
ogerin,0.09293261644870003
trifloxystrobin,-0.12158985846170195
reynoutrin,0.07474628682826355
DCP-LA,0.06279278018406004
20-HETE,0.10423872782590561
betamethasone-phosphate,0.03986172126543537
pyrethrins,0.01569862825088759
AMG-510,0.05226724780307362
RMC-4550,0.14240132281721196
bafilomycin-a1,-0.026938440743843706
PTC-028,-0.12057476461791533
RAF709,-0.037707972123032035
KB-0742 (dihydrochloride),0.10268481099031737
BTS-71321,0.06745101471254347
PDD-00017273,0.04676252771795101
emricasan,0.07637244405476877
Latanoprostene bunod,0.03420331517254646
Netarsudil mesylate,-0.027261548339921206
CBP/p300-IN-4,-0.1187409179714771
Mobocertinib,0.08508815554928384
flutemetamol,-0.008368159271117441
Lefamulin,0.016479309846862956
Pibrentasvir,0.06565926055507486
Macimorelin,0.06738839394735598
Remdesivir,-0.05752931842554196
Ensartinib hydrochloride,0.048151333844521166
Artelinic acid,0.14939184366723354
SAR-260301,0.08820283861214549
Alofanib,-0.00020513546971310127
H-Val-Pro-Pro-OH (TFA),0.0764345722699172
Alminoprofen,0.10027997717403449
Dusquetide,0.07383919384447683
Pexacerfont,0.11751071633951166
Tildipirosin,0.059969018965785555
GW7604,0.02043011518887775
Dabuzalgron,0.05623834741158159
RP-54745,-0.12230046705936423
Seltorexant,0.07075816483431961
GSK2245035,0.0779186975615786
TAS-116,0.009435843552000646
MHP,0.09282201014240406
Neticonazole,0.0988345603488737
Etidocaine (hydrochloride),0.043783088250613014
Imrecoxib,0.12079279654259083
Teglicar,0.032827680302157325
Olanexidine,0.012645406013953997
Spirapril Hydrochloride,0.08535675738186585
AZD 4017,0.05085281615420142
Tepilamide fumarate,-0.017839946399154365
SR-31747,0.03716860683800389
Rupintrivir,0.11229097179492067
Finerenone,0.02504874344241349
Echothiophate Iodide,0.012911025474845017
AZD1940,0.08664794182596733
Pamicogrel,0.10092513768511797
Recilisib,0.08745541595936202
LY2562175,-0.0022437910734483014
Melflufen (hydrochloride),0.08321166804730908
Fedovapagon,0.07056829932106563
Adriforant (hydrochloride),0.04296583513620765
PF-03463275,0.09521743362973817
Iomazenil,0.11800990033544864
ABT-418 (hydrochloride),0.09900923351662892
Tipepidine (hydrochloride),0.0744637777496837
Cenisertib,0.07586528617399692
Ansofaxine hydrochloride,0.06497648783230643
Aleglitazar,0.03466544963626145
Lonapalene,0.019547921103355834
SR 146131,0.015189871649370523
AZD5423,0.02536599764579764
ZD-4190,0.1446395693398852
Brofaromine,0.035768398397277405
NRC-2694,0.155820184892688
PF 04531083,0.0788810831719361
CE-245677,-0.09071380541677841
MK-0429,0.13189448174866458
SDZ-MKS 492,0.08303140689040489
AZD2098,0.09699369627772353
Febantel,0.0410883677958578
Evogliptin (tartrate),-0.07646973973634946
Rimacalib,0.032628375355844445
Laflunimus,0.1443665921894105
Mapracorat,-0.0034519996995097646
Oteseconazole,0.06539721684864683
Frakefamide (TFA),0.05533476180509881
"N-(2-bromo-6-fluorophenyl)-4,5-dihydro-1H-imidazol",0.0848571562270167
CCR2 antagonist 3,0.06172395800240041
EPI-001,0.05261855281568224
LY2940094,0.04684928386596338
Ilorasertib,-0.07009230159954881
Trifarotene,0.10497739995511857
Bimosiamose,0.08418160132356568
Gemcabene,0.11574137076837215
BAY-85-8501,0.11311656808756926
Difelikefalin,0.13180092173589975
"2,4-Dihydroxypyrimidine-5-carboxylic Acid",0.08317787817542395
AR-9281,0.07062866124551846
Fulacimstat,0.057582239399166214
Epitalon (TFA),0.06682052425146304
SAR125844,0.0907271545019676
Navoximod,0.118728742752064
Etelcalcetide (hydrochloride),0.06085360928970988
GLPG0974,0.05719725023009104
Gemilukast,0.11893481925467198
4-CPA,0.10281277206128053
Nepinalone (hydrochloride),0.1171372718007963
Decoglurant,0.08268232249188578
Islatravir,-0.07065319601037559
E1210,0.09034678318503635
Carcainium (chloride),0.09210164461069081
PCO371,0.047976359934294374
MK-0941,0.1021146614724626
LAS101057,0.07819616644638656
WAY-181187,0.03679730630206965
Elamipretide (TFA),0.04382137955820146
Tecarfarin,0.1125493289807296
AMG 333,0.1168035640738069
Tylvalosin,0.006568729751452016
Spinosad,0.06035510725753377
Afoxolaner,0.14061691565127804
Dinotefuran,0.10083303287786065
Fluticasone furoate,0.06512863441880493
Lotilaner,0.06980250227340694
Oclacitinib,0.13588273437907347
